# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
0.1148, 10001000100111011110001100101001000010010010011101111001001001100000010011001101100100010000001101011010100000010100000010100110101110110010101110000001010011001010100001000110100000001001101010000100110100000100101101111001011001111110000010100010000111101000001101000000100001010001001100110111001010011101001011111011010010001111100100100100011001100100100110101000000011010010110010111011100111111101111110011000101101111111100010001000101001111111011110000100101001000111001111010010000111001011, 0.1148, 10001000100111011110001100101001000010010010011101111001001001100000010011001101100100010000001101011010100000010100000010100110101110110010101110000001010011001010100001000110100000001001101010000100110100000100101101111001011001111110000010100010000111101000001101000000100001010001001100110111001010011101001011111011010010001111100100100100011001100100100110101000000011010010110010111011100111111101111110011000101101111111100010001000101001111111011110000100101001000111001111010010000111001011, 0, 0, 1.0, 10
0.1148, 10001000100111011110001100101001000010010010011101111001001001100000010011001101100100010000001101011010100000010100000010100110101110110010101110000001010011001010100001000110100000001001101010000100110100000100101101111001011001111110000010100010000111101000001101000000100001010001001100110111001010011101001011111011010010001111100100100100011001100100100110101000000011010010110010111011100111111101111110011000101101111111100010001000101001111111011110000100101001000111001111010010000111001011, 0.1148, 10001000100111011110001100101001000010010010011101111001001001100000010011001101100100010000001101011010100000010100000010100110101110110010101110000001010011001010100001000110100000001001101010000100110100000100101101111001011001111110000010100010000111101000001101000000100001010001001100110111001010011101001011111011010010001111100100100100011001100100100110101000000011010010110010111011100111111101111110011000101101111111100010001000101001111111011110000100101001000111001111010010000111001011, 0, 1, 1.0, 9
0.1148, 01110100100110000111110111000110001000101111111111011001000011110100000110011001000100100010000100000011000101000100110001110011010100000101111010100101011110111001001100011100000010000000110100111001011101000101011110000100000111111000010110011010010101101000001100001000100001010001001110110111001010011101001011111001010011001110100100100100011001100100100110101000100010010010110010111011100111111101111110011000101101111111100110001000101001111111001110000100101001000011001111000010000111001011, 0.1148, 01110100100110000111110111000110001000101111111111011001000011110100000110011001000100100010000100000011000101000100110001110011010100000101111010100101011110111001001100011100000010000000110100111001011101000101011110000100000111111000010110011010010101101000001100001000100001010001001110110111001010011101001011111001010011001110100100100100011001100100100110101000100010010010110010111011100111111101111110011000101101111111100110001000101001111111001110000100101001000011001111000010000111001011, 0, 0, 1.0, 10
0.1148, 10001000100111011110001100100001000000010010011101110001001001100000010011001101100100010000001111011001100000010101000010000110101110110010101111100001010011000010100001000110101010011001101010000100110100010000101001111001011001111110000110100010100101100011001110110011101010100100000110000001000001000010010000011011011011100111011010010100011011000110011011110111111101101111110010100101100110000010110101111000000000001010010010110001101010001000010101001110010000111001110000111101101111111010, 0.1148, 10001000100111011110001100100001000000010010011101110001001001100000010011001101100100010000001111011001100000010101000010000110101110110010101111100001010011000010100001000110101010011001101010000100110100010000101001111001011001111110000110100010100101100011001110110011101010100100000110000001000001000010010000011011011011100111011010010100011011000110011011110111111101101111110010100101100110000010110101111000000000001010010010110001101010001000010101001110010000111001110000111101101111111010, 0, 0, 1.0, 10
0.1148, 00100100100110010111101111000100101000101111000101111001000011010101000110011000000000100111000100000010010101000100111001100011000101010101110000000010011110100001000101010100100111000001100100100011101111111111011010000000001111010100001111011010000111100000000001001010101001010001001100100110001010011101011001111011010110001101100100101100011001110100100111101000001000010011110010101110010111010100111010010000000100100111100000001010101001101001011011000100101001010111101111010010000111001010, 0.1148, 00100100100110010111101111000100101000101111000101111001000011010101000110011000000000100111000100000010010101000100111001100011000101010101110000000010011110100001000101010100100111000001100100100011101111111111011010000000001111010100001111011010000111100000000001001010101001010001001100100110001010011101011001111011010110001101100100101100011001110100100111101000001000010011110010101110010111010100111010010000000100100111100000001010101001101001011011000100101001010111101111010010000111001010, 0, 1, 1.0, 9
0.1148, 10111000111011011110101100101001001001010010000101110000101000100000010011011000111100110010011110011010100000011010000011101110101111000010101110000111010001000010100011001110100110001011101010000000111101000100101111101001010001111100000000100011000001100011000110110011101010100100001110100001100001010010000110011011011001100111011010000100001001100110010011110111111101101011110010100101100110000010110101101000000000001111010010110011100010001010010101001110010100111001111100001101101111111010, 0.1148, 10111000111011011110101100101001001001010010000101110000101000100000010011011000111100110010011110011010100000011010000011101110101111000010101110000111010001000010100011001110100110001011101010000000111101000100101111101001010001111100000000100011000001100011000110110011101010100100001110100001100001010010000110011011011001100111011010000100001001100110010011110111111101101011110010100101100110000010110101101000000000001111010010110011100010001010010101001110010100111001111100001101101111111010, 0, 0, 1.0, 10
0.1148, 00100100100010010111101111000100101000101111000101111001100011000101000110011000000000100111000100000010010101000100111001100101000101010101110000000010011010100001000101010100100111000001100100100011101111111111011010000110001111110100001011010010000101100011001110010011101010100110000110100101000001000010010000111011011011000111011010010100111011110110011011110111111101101111110010100101100110010010110101111000000000001010010010110001100010001000010101001110010000111001110000011101101111111010, 0.1148, 00100100100010010111101111000100101000101111000101111001100011000101000110011000000000100111000100000010010101000100111001100101000101010101110000000010011010100001000101010100100111000001100100100011101111111111011010000110001111110100001011010010000101100011001110010011101010100110000110100101000001000010010000111011011011000111011010010100111011110110011011110111111101101111110010100101100110010010110101111000000000001010010010110001100010001000010101001110010000111001110000011101101111111010, 0, 0, 1.0, 10
0.1148, 00100110100110010111001111001100111000110111000101011001000011010100000110111000000100100110010100000110010001000100110001000001000101000101110000000010011010100101000100010100100110000001000100100011101111111111011010000001001111110100001110010110010111000000100010001000100001010001001100100111001010011101001001111111010010001101100100100100011001100100001111101100001100000010110111101110110111010100111110010010000101111111100000001010001111001101111011000100101011110111000111100010100010011110, 0.1148, 00100110100110010111001111001100111000110111000101011001000011010100000110111000000100100110010100000110010001000100110001000001000101000101110000000010011010100101000100010100100110000001000100100011101111111111011010000001001111110100001110010110010111000000100010001000100001010001001100100111001010011101001001111111010010001101100100100100011001100100001111101100001100000010110111101110110111010100111110010010000101111111100000001010001111001101111011000100101011110111000111100010100010011110, 0, 0, 1.0, 10
0.1148, 00100110100100010011001111001100111000110111000101111001100011010100000110111000000100100110010000000110010001010100110001000001000101000101110000000010001000100101000100010100100110000001000100100011101111101111011010000001001111110000001110010110010111000000100010011000100001010001001100100111001010011101001001111111010010001101100100100100011001100100001111101100001100000010110111101110110111010100111111010110000101111111100000001010001110001101111010000100101011110111010111100010100011111110, 0.1148, 00100110100100010011001111001100111000110111000101111001100011010100000110111000000100100110010000000110010001010100110001000001000101000101110000000010001000100101000100010100100110000001000100100011101111101111011010000001001111110000001110010110010111000000100010011000100001010001001100100111001010011101001001111111010010001101100100100100011001100100001111101100001100000010110111101110110111010100111111010110000101111111100000001010001110001101111010000100101011110111010111100010100011111110, 0, 0, 1.0, 10
0.1148, 10100100100110010001000011001100101100110111100100011011000011010100000110011001000100101011011100111010011001000110110001000001001100110101110000001010011110110101001100110100100110100100000100100011101110110010111010001111101011110100000100010010010101100000000001111110101001001101011010100100001010011010011011101011110110011101100100100100011101100000100110100000001010010000110110111100011111010100110110010000000101011111110000001011011010100101011001100100111001011111100111111010100001011000, 0.1148, 10100100100110010001000011001100101100110111100100011011000011010100000110011001000100101011011100111010011001000110110001000001001100110101110000001010011110110101001100110100100110100100000100100011101110110010111010001111101011110100000100010010010101100000000001111110101001001101011010100100001010011010011011101011110110011101100100100100011101100000100110100000001010010000110110111100011111010100110110010000000101011111110000001011011010100101011001100100111001011111100111111010100001011000, 0, 0, 0.9, 10
