01001101101100101011000011110100100111100011011011010110000110100000110111011111110011110000101110111010010011101100011000100110001110100101001100111111111000101010110011011000111010111100001010100000111100101011100100111110011010001001011011111101111010001000100000101010000110100111011011000101011011011100101010111000001001011110011000111001101111011111101011110011000011101011111111100101101000110010000110010111010100011011001001100100011010010011010011110010101110111111011000111001001111010100,0.9548
01001101101100101011000011110100100111100011011001010110000110100001110111010111111011110000101110111011010011101100011000100110001010100101101100111111111000101010110011011000111010011100001010100000111100101011000100111110011010001011011011111100111110111101100100100000000110101110110001100101000010011100101000111000010100010000010110111010101111111111100001010111001011001010111111100101101000100010000000010110110110001011000001011111110110110101001010110010111101011101011001000011110111000101,0.9548
01001101101100101011000011110100100111100011011011010110000110100000110111011111110011110000101110111010010011101100011000100110001110100101001100111111111000101010110011011000111010111100001010100000111100101011100100111110011010001001011011111101111110111101000110100000000110101010110001100100000010111100101000111000000100010000010110111010101111111111100001010111001011001010111111100101101001100010000000011110110110001011000001011111100110111101101010110010111101011101011101000011110111000101,0.9528
01001101101100101011100011110100100111110011001111010110000111100000110111101101010011110000101110111010010011101110011000100110001110100001001100111111111000111010110011011000111000111100001010100010111000101001100000111110011010001001011011111101111000000000100100101000001110101111111011000101111001011110001000111100001001111110011000111001101111011111100111110111000011101011110111100101100000110010001110010101010100010011001001100100011011010010100111110000101111011111011000111011001111100100,0.952
11100110001000110110000101110111101111011000010000011100100011010000011101111101111000101110110110000110110000011101101101111001111000000101000011011001000111100010001001000010001000001010000001101010100110111101100001010010111101000010100010000010011110111100100100100000000110101110110001100101000010011101001000111000010100010010010100111011101111011111100001110111000011001010111111100101101000100011100000010110110100001011000001011110110010110101000010110010111101011110011000010011110111000111,0.9512
01001101101000111011011010010011110111100011001001111011000111100001110010010110011001100000001110001011011010101101110000101111100000110111101111110100111100001001011011011000011110110110001000010010011100101001000100110100011010101000000111111100011010001000100000001110000110100111011011000101011011011010101010011000010001011110011000110001101111111011101011110001100001101011111111000100101010110010001110010111011100101011001001111100010010100110010011110010111110111111010010111001001001011100,0.9512
11000111000010001011001001110110101010011010010001011000110111110001001100100101011100101110100011001001101010101100100101111111010001111000001011100100100110111100011101010000011000111110000010101110001010111101100010010100110010000010001010000111100110000101000010101010011110101110010111110100000010010110111010111110110010000001000010111111100001101111101010110011001010001110110111100000001111001000000010010100110110011011100011010101100110110010001101010111110100011101001001011001010011000101,0.95
11110111010000101110011101110101110010111010111001110100100110000011110110101110110000101100101100000000111000101011011111101001001000110000000100001000000110101010111001100101001010001010010010111110000000110111111100010010111000111010011101000011010110111101000000101011011110101011010011110001000010100010111010111110000010010000010110001001110101111101011011011010011111001010010111100100011000001000000010010010000110011010100010010101000110110011111011110100100110111011001001011000111101100101,0.9488
11000111000000001010001001110111001010011010010011000100110011000000001100111101111110101010100010000000101010101101101101111001110001010000000011000000000111101010011101000010011000001110001000101110001110111001100010010100010110000010101110000010001111111100100010000000001110100010010001100100000110111110111000011000000110000000110110111010101110111111100001010011101011001010111111100101101011110010001000011100111111000011000001111111100110111000101010111010111101010111111101001011110101001101,0.9436
01101101100000111011110011010001110111100011011001111101000111100001110011010111011001100000011110101011011010101101011000101111101010110111100111101110111100001110011011011000011110110100001010100010011100001001000100111110011000101000010001111100111011011100110010011111001011101010000110010011011110110111000100110111101011111100101001100010001010100001101000100101000110111101000100101011001001111100001110111010100010001100001101111101001000000010010010101100101010110100011110111000110000101000,0.9412
11101010101000110010000101110001111101111000010000001100110100001000010101100101110000101111110110000100110001011101101001111001011011000010010011011101000111100010011000110010011000001010100101001010100000110111001001010010111001001110100011000010010001110001110101100111110011000000110100000100101000000100111110100010010110100001001001101001100101011010010101111110101110101010000000110111000001011010000110011111110001111000100001010000011000000010011000100000001110110010011100111000100101011111,0.9412
01101101100000111011000011010001110111100011011001110111000111100001110011010111011001100000011110111011011010101101011000100110101010100111100111101110111100001110010011010000111110010100001010100010011100001001000100111110011000001000011001111100111010100100000100100000000111101011111001000101000010010101011000111000010101001010110100111111101111011011100001110111000111101010111111110101001001110010000001010100110100011011001101011110110011010001000010110010111111011011011000110011001011000110,0.9384
01101101100000111011000011010001110111100011011001110111000111100001110011010111011001100000011110111011011010101101011000100110101010100111100111101110111100001110010011010000111110010100001010100010011100001001000100111110011000001000011001111100111011011100110010111111001011101010000111010011011110110111000101110111101011111100101001100010001010100001101000100101000110111110000101101011001001111101001110101010100010001100001101111101001000000010010010101100101000010100111110111000110000101000,0.938
01101101100000111011010011010011110111100011001001111101000111100001110011010110011001100000011110001011011010101101111000101111100010110111101111111100111100001110011011111000011110110110001010000010011100001001000100111110011000101000010001111100111011011000110010011110001011101010000110010011011110110011000100110111101011111100101001100010101010100001001000100101000110111101000100101011001001111100001010111010100010001000001101111100001000000010010010111100101010110100001110111000110000101000,0.936
01001101101000111011010011010001110111100011001001111111000111100001110011010110011001100000001110001011011010101111111010101111100010110111101111110100111100001101011011011000011110110110001010010010011100001001000100110100011010101000010001111100011000001000100000101110000110100111011011000101011001011100101010111000001001011110011000110001101111111011101001110010001100101011111101100100101010110010000110010111010100001011001001110100010010000001000011110010101110111111011010111000001101010100,0.9328
01001101101000111011010011010001110111100011001001111111000011100001110011011110011001100001001110011011011010101101111010101111110010110111101111110100111100001111011001011000011110110110000010010010011100001001000100110000011010101000010001111100010100110101000011100000000110101100110011110100000010111100001000111100000000010000010100111010100101111111100011110111000010001010111111100100100001100000000100010110110110101011000000010111100110111011101000110110111110111101011001000011010011100101,0.932
01101101100000111011000011010001110111110011011001110111000111100001110001110111011001100000011110111011011010101101111000100110101010100111100111101110111100001111010011010000111110010100001010100010001100001001000100111110010000001000011101111100111011011100110010001111001011101010000111010011011110110110000100110111001011111100001001100010001010100001101000100101000110111110000101101011001001111001001110111010100010000100001101111001001000000010010010101111101000010100111110111000110000101000,0.9304
01101101100000111011000011010001110111110011011001110011010111100001110001111111011001100000011110111111011010100101111000100110101011110111100111100110111100001111010011010000111110010100001011100010001100001001000100111110010000001000011101111100011111011100110010001111001010101010100111010011011110110110000100110111101011111100001101100010001000100101101000100101000110111110000101101011001001110001001110011010100010000100001101111001011000000001010010101111101000010100111100111000110000101000,0.93
00101101101100111011000011110000100111110011011000010110000111100001110011011111011111110001111110011011011010101110011001100110001010100100100111101110111000101110110011010000111110010100001010100000111100001011000100101110011000001011011011111100111010101100101110111010000110101011111001000101100010011001001000111000010101010111110000111011001111011110101111110111000111101010111010100001101000110010000001000100010100011010000001011111110110010001000001110010111111011110101000010010000011000110,0.9008
01101101101100011011000011110000100111100011011011000110000100100001110011010110011011110001111111111011011010101000011100100110001010100101100111101110111000101110111011010000111100010100001010100000111100011011001100111110011000000001011011111100111010101111100110100000000100101011111001000101100010011101001000111010010101011010010100111011101111011111100001110111000111101011011111101101101000110010001000000100110100011011000001011110110010011101000010110010111111011110011000110011001111000100,0.8952
01101101100000111011000011010001100111100011011001110111000110100001110011010111011011110001111110111011011010101100011000100110001010100101100111101110111000101110110011010000111110011100001010100000111100001011000100111110011000001000011001111100111010101100100100110000000110101011111001000101100010011001001000111000010101010110010000111011101111011111100101110111000111101010111011100001101000110010000000000100010100011011000001011111110010010101000001110010111111011110101000010011000011000110,0.878
01101101100000111011000011010001100111100011011001110111000110100001110011010111011011110001111110111011011010101100011000100110001010100101100111101110111000101110110011010000111110011100001010100000111100001011000100111110011000001000011001111100111011011100110010111111001011101000000111010011011110110111000101110111111011111100100001100011001010100001101000100101000110110111000101101111001011111101001110101010100010001000001101111111001000000010010010101000101000010100111110101000110000101000,0.878
01101101101100111011000011110000100111100011011001010110000110100001110011010111011011110001111110111011011010101100011000100110001010100101100111101110111000101110110011010000111110011100001010100000111100001011000100111110011000001001011011111100111010101100100100100000000110101011111001000101000010011101001000111000010101011010010100111011101111011111100001110111000111101010111111100101101000110010000000010100110100011011000001011110110010010101000010110010111111011110011000110011001111000110,0.8712
01101101101100111011000011110000100111100011011001010110000110100001110011010111011011110001111110111011011010101100011000100110001010100101100111101110111000101110110011010000111110011100001010100000111100001011000100111110011000001001011011111100111011011100110010111111001011101000000111010011011110110111000101110111111011111100100001100011001010100001101000100101000110110111000101101111001011111101001110101010100010001000001101111111001000000010010010101000101000010100111110101000110000101000,0.8688
01101101101100111011000011110000100111100011011001010110000110100001110011010111011011110001111110111011011010101100011000100110001010100101100111101110111000101110110011010000111110011100001010100000111100001011000100111110011000001001011011111100110000110001110101101111110001001000110100000100101000000110101110100110010110100001001001101001100101111010010101111110101110101010110001110111000001011010000110011111110000111000000011010000011000000010011000100000001110110010011100111000100101011111,0.868
01101101101100111011000111110000110111101011011001010010000110100001110011010111011111110001111110111001011010101100011000100110001010100101100101111110111000101110110011010000111110011101001110100000011100001011000100111100011000001001011011111100111010101100100110100000000110101011111001001101000010011101001000101000000100011010010100001011101110011111101001110111000111101010111111100101101000110110000000010100110100011011000001011110110010010101000010110010111111011110011000110011011111110110,0.868
10111010001000101101011110011100100011001111000101010100110110101010110110011110000101101000110111010100111000101001001110100011110100100010110001100001000011100011110001101111110001100000001111101011111010101110110100100001111010010010101101010011101010001100100100101000000110101111011011000101011011011101001011111000000101011010011000111011101111011111100011110111000011101011110111100101100000110010000110010101110100011011001001100110111010010011000011110010101111011111011000111011001111000110,0.864
00111010011100101101011110011100100011001101000001110100110110101110110110111110000100101000110101010100111000101000001011100011111100100010110111100001000011100011110001101111010000110000001110101011110010101110110110100001011000010010101101010011101010010010101000111000100000100111110010011110010110000010110101011111100100011101001110010000011010001110111101010010011010011101010000111001110010001011111101011101011100111111010111110110010110010011101010000000001101001000001100110010011001110100,0.8564
01001101101100101011000011110100100111100011011001010110000110100001110111110111111011110000101110111011000011101100111000100110001010100101101100111111100110101010110011001000111110011100001011100000111100101011000100111110011010001011011011111101111110111101100100100000000110101110110001100101000010011100101000111000011100010000010110111010101111011111000011010111101011001010111111100101101000100010000010010110111110001011000001011111110110110101001010110010101101011101011001000011110111000101,0.848
