# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
-1.0, 10110111000110111101000011001100000100100011100010111010010010011010100010011101000000100111100001010111001100100111011101001110011101000001000001111100001011101110011011010101001100000010001100010000110111100001010101110100100110011000001010011111010100101110000010100100110110111011011110110111101110001111011001011110110110101010010000010011011011011001010000000011011001101000011011111111110110100011111011101001101001111110111111011101010111011101100010010000100100101101100101101010000100101001, -1.0, 10110111000110111101000011001100000100100011100010111010010010011010100010011101000000100111100001010111001100100111011101001110011101000001000001111100001011101110011011010101001100000010001100010000110111100001010101110100100110011000001010011111010100101110000010100100110110111011011110110111101110001111011001011110110110101010010000010011011011011001010000000011011001101000011011111111110110100011111011101001101001111110111111011101010111011101100010010000100100101101100101101010000100101001, 0, None, None, None
-1.0, 10110011000110111101000011001100000100100011100010111010010010011010110010011101000000100111100001000111001100100111001001011111011101100001000100111100000011001110011011010101001101000010001100010000110011100001010101110100100110011010001010001111010100001110000010100100110110111011011110110111111110001111011001011110110110101010010000000011011011011001000000000011011000101001011011111101110110000011111011101001101011111110111111011001010111011101100010110001100110111101100101101010000100101001, -1.0, 10110011000110111101000011001100000100100011100010111010010010011010110010011101000000100111100001000111001100100111001001011111011101100001000100111100000011001110011011010101001101000010001100010000110011100001010101110100100110011010001010001111010100001110000010100100110110111011011110110111111110001111011001011110110110101010010000000011011011011001000000000011011000101001011011111101110110000011111011101001101011111110111111011001010111011101100010110001100110111101100101101010000100101001, 0, None, None, None
-1.0, 10110011000110111101000011001100000100100011100010111010010010010010110010011001000000100111100001110111001100100111001001011111111111100001001100111100000011001110011011010101001100000010101100010000110011100001010101110100100100011111001010001111010100001110000010100100110110111111011110110111111110001111111001011110110110100010010000000010001011011001000000000011011010101001010011111000110110000011111001101001101011111110111101011001010111011101100010110001100110111101100101101010000100101001, -1.0, 10110011000110111101000011001100000100100011100010111010010010010010110010011001000000100111100001110111001100100111001001011111111111100001001100111100000011001110011011010101001100000010101100010000110011100001010101110100100100011111001010001111010100001110000010100100110110111111011110110111111110001111111001011110110110100010010000000010001011011001000000000011011010101001010011111000110110000011111001101001101011111110111101011001010111011101100010110001100110111101100101101010000100101001, 0, None, None, None
-1.0, 10000011000110111101100011001100000100100011100010110010011010110010110100011001000000100111100001110111001100100111101001011110111111100001001100111100000011001110011011010100001100000010101100010000010011100001010101110100100100011111001010001111100100001110000010100100110110111111111110110111111010001100111001011110110110100010010000000010001000001001000000000011011110101001010011111000110110000011111001101001101011111110111101011011010111011101100010110001100110111101110101100010000100001001, -1.0, 10000011000110111101100011001100000100100011100010110010011010110010110100011001000000100111100001110111001100100111101001011110111111100001001100111100000011001110011011010100001100000010101100010000010011100001010101110100100100011111001010001111100100001110000010100100110110111111111110110111111010001100111001011110110110100010010000000010001000001001000000000011011110101001010011111000110110000011111001101001101011111110111101011011010111011101100010110001100110111101110101100010000100001001, 0, None, None, None
-1.0, 10000010000110111001100011001100000100100011101010110000011010110010110100011001000000100111100001110110001101100111101001011110111111110001001111111101000011001110111011110100001100000010101100010000010011100001010101110100101100011111001000001101100100001110000010100100110110111111111110110111111010001100111001011110110110100010010000010010000000001001000000000011011110101001010011101000110110000011111001101001100011111110111101011011010101011011100010110000100110111101110101100010010000001001, -1.0, 10000010000110111001100011001100000100100011101010110000011010110010110100011001000000100111100001110110001101100111101001011110111111110001001111111101000011001110111011110100001100000010101100010000010011100001010101110100101100011111001000001101100100001110000010100100110110111111111110110111111010001100111001011110110110100010010000010010000000001001000000000011011110101001010011101000110110000011111001101001100011111110111101011011010101011011100010110000100110111101110101100010010000001001, 0, None, None, None
-1.0, 10000010000110111001100011001100000100001011101010110000011010110010010100010001000000100101100001110111001101000011111001011110111111110001000111111101001001001110111011111100001100000010100100010000010011100001010101010100101100010101001000001101100100001110000110100100110110111111110110110110111010001100111011011110110110100010010000010010000000011001000000000011011110101001010001101100110110000011111001101001101011111110111101011011010101011011100010110100100110111101110101100010010000001001, -1.0, 10000010000110111001100011001100000100001011101010110000011010110010010100010001000000100101100001110111001101000011111001011110111111110001000111111101001001001110111011111100001100000010100100010000010011100001010101010100101100010101001000001101100100001110000110100100110110111111110110110110111010001100111011011110110110100010010000010010000000011001000000000011011110101001010001101100110110000011111001101001101011111110111101011011010101011011100010110100100110111101110101100010010000001001, 0, None, None, None
-1.0, 10000010000110111001101011001100000100000011111010110000011010010010110100010001010000100101100101110111001101000011111001011110111110110001000111111101011001001110111011111100001100000011100100010000010011110001010001010100101100010101001000101101100100001110000110100100010110111111110110010110111010011110111011010110110110100010010000010010000000011001000010000011011110101001011001101100110111000011111001100001001011111110111101011001010101111011100010110100100110111101100101100010010000001001, -1.0, 10000010000110111001101011001100000100000011111010110000011010010010110100010001010000100101100101110111001101000011111001011110111110110001000111111101011001001110111011111100001100000011100100010000010011110001010001010100101100010101001000101101100100001110000110100100010110111111110110010110111010011110111011010110110110100010010000010010000000011001000010000011011110101001011001101100110111000011111001100001001011111110111101011001010101111011100010110100100110111101100101100010010000001001, 0, None, None, None
-1.0, 10000010000110111001101111001110100100010011111010010000011000010010100100010001010000101101100101110111001101000011111000001110111110111001001111011101111001001110111011111100001100000011100101110000010011110001010001010000101100010101001000001101100100001110000110101100010110111111110110010110111010011110011011010110111110100010010000010010000000011001000010000011011110101001011001101100110101000010111001101001001011111110111101011001000100111011100010110100100110111101100101100010010000001100, -1.0, 10000010000110111001101111001110100100010011111010010000011000010010100100010001010000101101100101110111001101000011111000001110111110111001001111011101111001001110111011111100001100000011100101110000010011110001010001010000101100010101001000001101100100001110000110101100010110111111110110010110111010011110011011010110111110100010010000010010000000011001000010000011011110101001011001101100110101000010111001101001001011111110111101011001000100111011100010110100100110111101100101100010010000001100, 0, None, None, None
-1.0, 10001010000110111001100111001111100100010011111010010000001000010010000100010001010000101101100101110111001101000011111000011110011110111001001111011101111001000110111011111000001100000011100101110000010011110101010001010000101100010101101100001101100100001110000110101110010110111111110110010110110010011110111011010110101110100010010000010010000000011001000010010011010110101001011011100100100101000010111001101001001011111110111101011001000100111011100010110100100110111101100001000010010100001100, -1.0, 10001010000110111001100111001111100100010011111010010000001000010010000100010001010000101101100101110111001101000011111000011110011110111001001111011101111001000110111011111000001100000011100101110000010011110101010001010000101100010101101100001101100100001110000110101110010110111111110110010110110010011110111011010110101110100010010000010010000000011001000010010011010110101001011011100100100101000010111001101001001011111110111101011001000100111011100010110100100110111101100001000010010100001100, 0, None, None, None
-1.0, 10011010000110111001100111001111110100010011111010010000000010010010000100010001010000101101100101110111001101000010111000011110010110111001001111011101111101000110111011111000001000000011100101110000000011110101010001010000101100010101001100001101100100001110000110101110010110101111110110010110110010011110110011010010111010100010010000000010000000011011000001010011010110101001011011100100001101000010111001101011001011111110111101011001000100101011100010110100100110111101100000000010010100001100, -1.0, 10011010000110111001100111001111110100010011111010010000000010010010000100010001010000101101100101110111001101000010111000011110010110111001001111011101111101000110111011111000001000000011100101110000000011110101010001010000101100010101001100001101100100001110000110101110010110101111110110010110110010011110110011010010111010100010010000000010000000011011000001010011010110101001011011100100001101000010111001101011001011111110111101011001000100101011100010110100100110111101100000000010010100001100, 0, None, None, None
