# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
0.602, 10001110000100110110110010001111110111111000000010000111010011111100000110101000101100110001100011110111010001101011011011110001110011000110010100110011010001000101100100110110000011100010000001011011111000000101001111001111011101001100101101110100100100110001110011111010110001011010011000011011000111110001111000110101111101011110101101001000011010111010100010110101011111001001100000001111010001100001100110111000001001010010110001100101111111111111000111100000100110010001111100011101110000010000, 0.602, 10001110000100110110110010001111110111111000000010000111010011111100000110101000101100110001100011110111010001101011011011110001110011000110010100110011010001000101100100110110000011100010000001011011111000000101001111001111011101001100101101110100100100110001110011111010110001011010011000011011000111110001111000110101111101011110101101001000011010111010100010110101011111001001100000001111010001100001100110111000001001010010110001100101111111111111000111100000100110010001111100011101110000010000, 0, None, None, None
0.704, 10001110000100110110110010001111110111110001000010000111010011111100000110100000101100110001100011100111010011101011011010110001110011000100010100110011010001000101100100110010000011100110010001011011111000000101001111001111011101001100101100110100100100110001110011111110110001011000011000011011000101110001111000110101101101011110101101101000011010111010100010110001011111001101100000101111010001000001100110101010001001010110110001100101111111111111000111100000100110010001111110011101110100010000, 0.704, 10001110000100110110110010001111110111110001000010000111010011111100000110100000101100110001100011100111010011101011011010110001110011000100010100110011010001000101100100110010000011100110010001011011111000000101001111001111011101001100101100110100100100110001110011111110110001011000011000011011000101110001111000110101101101011110101101101000011010111010100010110001011111001101100000101111010001000001100110101010001001010110110001100101111111111111000111100000100110010001111110011101110100010000, 0, None, None, None
0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.232, 11011110000100110110110010001111110101101000000010000111011010110000000110100000110100100001100011100111010011101011011010110001110011000100011100100111010001100101101000010011100011100110010001011111111010000100001101001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101011011110101101001000011010111010100010110001011111101101100000110011010001100001100110101010001001010010010001000101111101101111000111100000100110110001111111011101110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 11011110000100110110110010101111110101101000000010000111011010010000000110100000110100101001100111100111010011101011011010110001110011000100011100100110010001100101101000010011100011100110010001011111111010000100001100001111011011001110101100110110100000100101110011111110110001011000011010011011000101110001111001110100101011011110101001001010011010111010100010111001010111101101100000110011010001100000100110101010001001010010010001000101111101100111000111100001100100110011111111011101110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 01011110000100110110110010101111110101101000000010000111011010010000000110100000110000101001000111100111010011101011011010110001110011000100011100100110010001100101101000110011100011100110010011011111111010000100001100001111011011001110101000110100100100100101110011101110110001011000011010011011000100100001111001110100101011011110111000001010011010111110100010111001010111101101100000110011010011100000100110101010001001010010010001000101111101000111000111100001100100110011111111011111110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 01011110000100110110100010101111110101111001000010000111011010010000000110100000110000101011001111100111010011101011011010110001110011000101011100100110010001100101101000110011100011100110010011011111111010000100011100010111011011001110101010110100100100100001110011101110110001011000101010011011000100110001111001100100101011011110111000001010011010111110100010111001010111101110100000110011010011100000100110101010001001010010010001000100111101000111100101110001110100110011111111111110110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 01011110000000110110100010101111110101111001000010000111011010011000000110100000110000101011001111100111110011101011011010110000110011000100111100110110010101100101101000110011100011100110100011011111011000000100011100010111011011001110100000110100100101100001110011101110110101011000111010011011000101110001111001100100101011011110111000001010011010011110100010110001010111101110010001110011010011100000100110101010001001010010110001000100111101000111100101110001110100110011111111110110110100110000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 11011110000000110110100010101111110100111001000010000111011010011000000110100000110000101011000111100111110011001001011010110000110011000100111100110100010111110101101000110011100011100110100011011111011000000100011100010101011011101110100100110100100101100001110011101110110001011000110010011011001001110001011000100100101010011010111000011010111010011100100010110001010111101110010001110011010011100000100110101010001001010010110001000100111101000111100101110101110100110011111111110100110100110000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
0.126, 11011110000000110110100010101111110100111001000010001111011010011000010110110000110000101011000111100111110010001001011010110000110011010100111100110100010111110101101010111011100011100110100011011111011000000100011100010101001011101100000100010100100101100101111011111110110001011000110010011011001001110101011000100100101010011010111000011010001010011100100010110001010111101110010001110011010011100000100110101010001001010010110101000110111101000011100101110101110100110011111111110100110100010000, 0.742, 11001110000100110110110010001111110101111000000010000111011011111000000110100000100100110001100011100111010011101011011010110001110011000100011100100011010001100101101100110010000011100110010001011011111010000101001111001111011011001110101100110100100000110101110011111110110001011000011000011011000101110001111000110101101111011110101101001000011010111010100010110001011111001101100000111011010001000001100110101010001001010110010001000101111101111111000111100000100110110001111110011101110100010000, 0, None, None, None
