# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
0.9068, 11100100100011101100101000011100001100001100000100010101000000011001111110110100111111101011100101110110000001111000111110010000100011010011101000101010100100111111001011001100110111000101100111000111110001101110010110000011001110110001110110011111111110000110101111111100001101000101000101110111000100011001101010010101011010000001011010001010011011010011001011001010101110100100110110101010000001010000100111100110001000000101010110001101001001111010100111000011101000001111111011010010111010111000, 0.9068, 11100100100011101100101000011100001100001100000100010101000000011001111110110100111111101011100101110110000001111000111110010000100011010011101000101010100100111111001011001100110111000101100111000111110001101110010110000011001110110001110110011111111110000110101111111100001101000101000101110111000100011001101010010101011010000001011010001010011011010011001011001010101110100100110110101010000001010000100111100110001000000101010110001101001001111010100111000011101000001111111011010010111010111000, 0, 0, 1.0, 10
0.9084, 11100100100011101100101000011100001100001100000100010101000000011001111110110100111111101011100101110110000001111000111110010000100011010011101000101010100100111111001011001100110111000101100111000111110001101110010110000011001110110001110110011111110101111000111011010110011011001011011010111101011100110010110001101011101110011110101010010111110011100111100110110100011100110100000111000110010000111011011101010110111111111001100100111110101100101111110101011111000111001100010001001110100000100011, 0.9084, 11100100100011101100101000011100001100001100000100010101000000011001111110110100111111101011100101110110000001111000111110010000100011010011101000101010100100111111001011001100110111000101100111000111110001101110010110000011001110110001110110011111110101111000111011010110011011001011011010111101011100110010110001101011101110011110101010010111110011100111100110110100011100110100000111000110010000111011011101010110111111111001100100111110101100101111110101011111000111001100010001001110100000100011, 0, 0, 1.0, 10
0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 3, 1.0, 7
0.858, 00110111010110101010100011011001010010011100010000110110101010000010000101100100101110110100111111101011011100000101011111011111011001010110110100010100100110100010001100101011000010101010011010110011001111010000101011010110001111000011001011001101010010000010111111101001100101000100000111011011011011101101000111010011100010101110100001100011011100000010010111110101101111000011010101010010010011000111101001011100111001000010101010011010100010111100101100100011111001100000010010111101110010000110, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 1, 1.0, 9
0.8788, 00010111010110101010101011011001010010111100010000010110111010010011000101001100101100110000111010001011111100000101011101011101011011010111110100010110100110100000001100101011000010101010101010110011001111010000011001010110001111000111001011011101010010000010101111101001101101000110100111011011011011101101010111010011010000101110100111000111011101000010101111010100001101001010010001010011000011000111100001011100011001001010111010001000100010110101101100100011111001100000011010111101110110000110, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 0, 1.0, 10
0.9024, 00110111010110101010101011011001010010111110010000010010111010010011000101000100001100110000100010001011111100000101011101001101011011010111110100010010100110100010001100101011010010101010101010010111001111010010010000010110001111000111001011101101010010000010101111101001101101000110000111011011011011101101010111010011010000100110000111000111011101000010101111010100001101001010010001010011000011010111100001011100011101001010111010001000100010110101101100100111111001100000011010111101110110000110, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 3, 1.0, 7
0.9108, 01010111010110101010101011011001010000111110011000010110011010010011000101111100101100110100111010001011111100000101011101011101011011010110010100011110100110100000001100101001000010101010101000110011001111110001001001010100001111001111001011011101110000000011110111101001110101000111000101011111111111101011001111010011000011111110100001110110011000101100011101110101100001101010010100010101000011001111110001011100110011110000100000011110101011111100101000100010011001100000010010111101111110010110, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 0, 1.0, 10
0.9192, 01000111010111101011101001011111010010011100010000010110011010111011000001111100101100110100111010001011111100000101011101011101001011010110110100011110100110100000001100101001100010101011101100110011001110100001001001000100001111000101001011011101010010110010101111101001101101000110101111011011011000101100000111010011110000100110110111110111011101000010101111010100001101001010000001010011000011000111110001101100011011001010111010001000100010110001111000100001111001100000001010011101111110000110, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 2, 1.0, 8
0.9212, 01000111010111101011101001011111010010011100010000010110011010111011000001111101101100110100111010001011101100000101011101011101001011010111110101011110100110100000001100100001100011101011101100110011001110000001000001000100001111000101001011011101010010110010100111101001101101000110101111010011011000101100000111010001100000100110110111110111011001000010101111010100001101001010000001011011011011000111110001111100011011001000111011001000100010110001111010100001111001100000001010011101111110000100, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 0, 1.0, 10
0.9212, 01000111010111101011101001011111010010011100010000010110011010111011000001111101101100110100111010001011101100000101011101011101001011010111110101011110100110100000001100100001100011101011101100110011001110000001000001000100001111000101001011011101010010110010100111101001101101000110101111010011011000101100000111010001100000100110110111110111011001000010101111010100001101001010000001011011011011000111110001111100011011001000111011001000100010110001111010100001111001100000001010011101111110000100, 0.94, 10101110000100110110110011011111110111111000000000000111000011111100010111101000101100110001100010110111010001101011010011110001110010000100110010110011010001000101100100100110000011100010000001011010111000000111001111001111111100001110011101110100100110110001110011011010110001011010011000001011000111110001111000110111111101001110101101001000101010010010100010110101011111101001100000101111010001110010100110111000001001010010100001100101111111111101000110100000100010010001111110011100111000011000, 0, 1, 1.0, 9
