# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
-1.0, 00001000000101111010100111101100001011110111101010100101111001110111001110100111011000011101001000000000101111001101100000101111110011000100100110110110001000000111101000011111110111011011001110011100011101010001111001001110011111110110010000010000011110101011001010101010100100100111101101001011111001010110000101100001001111101110100110101101001011110111010001110110110000101111010001101100000010111101100000010010110101110111000011101010001100101010100110000011110000110111011010001010101111111101, -1.0, 00001000000101111010100111101100001011110111101010100101111001110111001110100111011000011101001000000000101111001101100000101111110011000100100110110110001000000111101000011111110111011011001110011100011101010001111001001110011111110110010000010000011110101011001010101010100100100111101101001011111001010110000101100001001111101110100110101101001011110111010001110110110000101111010001101100000010111101100000010010110101110111000011101010001100101010100110000011110000110111011010001010101111111101, 0, None, None, None
-1.0, 00001000000101111110100111101100001011110111101010100101111001110111011101100111011001011101001000000010101111001101100000100110110011000100100110110110001000001111111000011111110111011011001110011100011101110001111001001110011111110110010000010000011110101111001010101010100100100111101101001011111001010110000101100001001111101110000110101101001111110111010001110110110000101111010001101101000010111110100000011010110101110111010011100011001101101010100110001101110010110111011010001010101111111101, -1.0, 00001000000101111110100111101100001011110111101010100101111001110111011101100111011001011101001000000010101111001101100000100110110011000100100110110110001000001111111000011111110111011011001110011100011101110001111001001110011111110110010000010000011110101111001010101010100100100111101101001011111001010110000101100001001111101110000110101101001111110111010001110110110000101111010001101101000010111110100000011010110101110111010011100011001101101010100110001101110010110111011010001010101111111101, 0, None, None, None
-1.0, 00001000000101111111100111101100001011110111101010100101111101110111011101100111011001011101001000000010101111001101100000100110110011010100100110110110000000001111111000101111110111011001001110001100011101110101111001101110011101110110010000010000011110101111001010101010100100110111101101001010011001011110000101100101001101101110000110101101001010110111010001100110110001100111010001101101000010111110100000010010110101110111010011100011011101101110100110001001110010110111011010001010101111111101, -1.0, 00001000000101111111100111101100001011110111101010100101111101110111011101100111011001011101001000000010101111001101100000100110110011010100100110110110000000001111111000101111110111011001001110001100011101110101111001101110011101110110010000010000011110101111001010101010100100110111101101001010011001011110000101100101001101101110000110101101001010110111010001100110110001100111010001101101000010111110100000010010110101110111010011100011011101101110100110001001110010110111011010001010101111111101, 0, None, None, None
-1.0, 00000000000101111111101111101100001011110111101010100101111101110111111101100111011001011100001000000010101111001101100000100110110011010010100110110110000000001111111000101111110111011001001110001100001101110101111001101111011100110110010000010010011110101111001010001010110111110111101001001010011001010110000101100101001101101110000110101101001010110111010011100110110001000011010001000101001010111110100000110010110101110011010011100011111101101110100111001001110010110101001010001010101111111101, -1.0, 00000000000101111111101111101100001011110111101010100101111101110111111101100111011001011100001000000010101111001101100000100110110011010010100110110110000000001111111000101111110111011001001110001100001101110101111001101111011100110110010000010010011110101111001010001010110111110111101001001010011001010110000101100101001101101110000110101101001010110111010011100110110001000011010001000101001010111110100000110010110101110011010011100011111101101110100111001001110010110101001010001010101111111101, 0, None, None, None
-1.0, 00000000000101111111101110101100001011110111101011100101111101110111111100110111011001011100000000000010101111101101110000100100110011110010000110110111000000000111111010101111010111011001001110001111101101010101111001101111011100110110010000010010001110101111001000001010110111110111101001001010010001010010000101100101001101111110000110101101001010110111010011100110110001000011010001000101001010111110100000110010110101110011010011100011111101101010100101001001110010111101001010101010101111111101, -1.0, 00000000000101111111101110101100001011110111101011100101111101110111111100110111011001011100000000000010101111101101110000100100110011110010000110110111000000000111111010101111010111011001001110001111101101010101111001101111011100110110010000010010001110101111001000001010110111110111101001001010010001010010000101100101001101111110000110101101001010110111010011100110110001000011010001000101001010111110100000110010110101110011010011100011111101101010100101001001110010111101001010101010101111111101, 0, None, None, None
-1.0, 00000000000101111111101111101100001011110110101011100101111101110111111100110111011001011100000000000010101111001101110000000101110011100010000110110111000001000111111010101111010101011011001110001110101101010001111001101111011100110110010000010000001110101111001000001010110011110111101001001010010001010010000111101101001101111110100110101101001010110111010011100110110011000011010011000101001010111110100000111010111101110011010011000011110001101010100101001000110010111101011010101010001111111101, -1.0, 00000000000101111111101111101100001011110110101011100101111101110111111100110111011001011100000000000010101111001101110000000101110011100010000110110111000001000111111010101111010101011011001110001110101101010001111001101111011100110110010000010000001110101111001000001010110011110111101001001010010001010010000111101101001101111110100110101101001010110111010011100110110011000011010011000101001010111110100000111010111101110011010011000011110001101010100101001000110010111101011010101010001111111101, 0, None, None, None
-1.0, 00000000000101111111101111001110001011110110101011100101111101110111111100110111011001011110000000000010101111001101110000000101100011100010000111110111000001000111111010101111010001011011001110001110101101010001111001101110011100110110010010010000001110101111000000001010110011110111111111001010110001010010000111101110001101111110100110101101101010110111010011100110110011000010010011000101001010111110100000111010111101110011100011000011110001101010100101001000110000111101011010101010001111111101, -1.0, 00000000000101111111101111001110001011110110101011100101111101110111111100110111011001011110000000000010101111001101110000000101100011100010000111110111000001000111111010101111010001011011001110001110101101010001111001101110011100110110010010010000001110101111000000001010110011110111111111001010110001010010000111101110001101111110100110101101101010110111010011100110110011000010010011000101001010111110100000111010111101110011100011000011110001101010100101001000110000111101011010101010001111111101, 0, None, None, None
-1.0, 00000000000101111111101110001110001010110110101011100101111101111011111000110111011001010110000000000010101111001101110000000101110011101010000111110111000001000111111010001111010001011011001110001110101101010001011001101110011100110110010011010000001110101111000000001010110011110111101111001010110001010010010110101110001101111110100110101101101010110111010011100110110011000010010011000101001000111010100000111010111101110011100011000011110001001010100101001010110000111101011010101010011111111001, -1.0, 00000000000101111111101110001110001010110110101011100101111101111011111000110111011001010110000000000010101111001101110000000101110011101010000111110111000001000111111010001111010001011011001110001110101101010001011001101110011100110110010011010000001110101111000000001010110011110111101111001010110001010010010110101110001101111110100110101101101010110111010011100110110011000010010011000101001000111010100000111010111101110011100011000011110001001010100101001010110000111101011010101010011111111001, 0, None, None, None
-1.0, 00000010000101111111001110001110001000110110101011100101111101111011111000110111001001011110000000000010100111001101110000000101010011100010010111110111100001000011101010001111010001011011001010000110111111010001011001101110011100111110010011010001001110101111000000011010110011110111101111001010110001010010010110101110001101111110110110101101101011110111010011100110110011001010010011000101001001111010100000111000111101110011100011000011110000001010101101001010110000111101011010101010011111111001, -1.0, 00000010000101111111001110001110001000110110101011100101111101111011111000110111001001011110000000000010100111001101110000000101010011100010010111110111100001000011101010001111010001011011001010000110111111010001011001101110011100111110010011010001001110101111000000011010110011110111101111001010110001010010010110101110001101111110110110101101101011110111010011100110110011001010010011000101001001111010100000111000111101110011100011000011110000001010101101001010110000111101011010101010011111111001, 0, None, None, None
-1.0, 00000010000101111001001110001110001000110110101011100001111101110001111000110111001001011110000001000010100111001101110000000101010011100010010111110111100001000011101010001110010001011011001010000010111111010001011001101010011100110110010011010001001110101111000000011010110001110111101111001010110001010010010110100110001101111010010110101101101011110111010011000110110011001000010011000111001001011010100000111000111101110011100011000011110000000010101101001010110000110101011010101010011111111001, -1.0, 00000010000101111001001110001110001000110110101011100001111101110001111000110111001001011110000001000010100111001101110000000101010011100010010111110111100001000011101010001110010001011011001010000010111111010001011001101010011100110110010011010001001110101111000000011010110001110111101111001010110001010010010110100110001101111010010110101101101011110111010011000110110011001000010011000111001001011010100000111000111101110011100011000011110000000010101101001010110000110101011010101010011111111001, 0, None, None, None
