01111011000000101011001101000111000111110001100101100101000110101110000000001100111010110111100000100011001111110010110011001011111010001011101000110100110000000101001000000000011110110110010011110100000111110000001100110100110010100111100001101110001000010001001010101110111111010000001111000111001111011000011001110110000000011100100101111101001100110110001010010111100110010100000100001010010000101110001011000010011101010001010001011111100010001000000011100100011000001001101001100011010110100000,4468893.516
10010101001110010010100100000101111001100100100000011100000000010000110011010100101001001101000101111111110100111100111110101110100110001010100111111000101000100010110110010101110101010100100000101000011101010011010101000101101010110101001100110100111111001001111110000100101001010111101101001110001001011101010001100110000000000110010101100110100010000101100100111110000111011001000010011110100110001111100000001100101001111111010011100010110111010111010010011101011000011011100111101110100000001100,4150099.132
01111010000000101011001101000110010111110001110100100101001010101110100000001100111010110101100000100011001101110010110011101011111010001011101000110100110000000101011000000000011110110111010011010100000111110000001100110100110010100111100001101110001000010001001010111110111111010000001111000111000011011000011001110010000000011100101101111101001100111110001010010111100110010100001100001010010000101110001001000000011101010000010101011111100010001000000011100101011000001001101001100011010110100000,3739268.672
00010101001110010011000101001110100001100100000001011100010010010010110011010100101101001100100011111011110100111100111110101110100110001000100111111000101000000011110110110111010100010000000010101000011111010011011101000101101010110101001100110100111111001001111110001100111101010111001110001110001001011100110000110110000100010110010101100110100000000100100100111111000111011001010010001010100111001111100100011100101011111011001011100010100111100110000011011101011001011011000001101110100000101100,582832.435
00010101001110010010000101000110111001100100000001011100010010010010110011010100101101001100000111111011110100111100111110101110100110001010100111111000101000000011110110010101110101010000000010101000011111010011010101000101101010110101001100110100101111001001111110001100111111010111101101001110001001011101110000110110000100010110010101100110100000000100100100110111000111011001010010011110100110001111110100001100101001111011011011100010100111010111000011011101011000011011100001101110100000101100,437847.5855
00010101001110010010000101000101111001100100100001011100000010010010110011010100101101001100000111111111110100111100111110101110100110001010100111111000101000100010110110010101110001010110000010101000011111010011010101000101101010110101001100110100101111001001111110000100101011010111101101001110001001011101110000110110000000010110010101100110100000000101100100110111000111011001000010011110100110001111100100001100101001111111011011100010110111010111010010011101011000011011100101101110100000101100,355130.75475
00111110011110001001101000010101010100010001000000001001001111100001111001010110110010000000100110000011100000010100110010000100001001101011000001100000010010001000000101011010011010101011101111100011001110100011111001100011011110111101000011011110010011101111101101011111110100111110001001010000100101000101110111100011000100010111100100010011111100100000001101010010100100011100100011000000100000011000001100011001110100101001010010101010101101101101111011001111010001111100000110011010011001100111,4.06692367554
00111110111110001001101000010101010100010001000000001001001111100001010001010110110100000000110110000011100000000100110010000001001001101011000001100000010010001010000101011010011100101011100111100011001110100010111001100001011110111101000011011100011010101011101101011101110101111110011001010000100101000101110111100011000110010101101000011011011100100000001101110010100100011100100011100001100001011000001110010001110100101001010010101010101101101101111101001111011001111110000111010010111001100111,2.30258512497
01010001111001111000111000010101111000100010101000101110110100000000111101010110000110111100000110110110010000111100110110111110010101010111101001111001000001110110100010111101111100110000111000011000011011111000011110000101111100110001011001010100101011000000001101011010101001010101101111000111111001011101111010101010110100110000000000110000101011100101001111100001111000011001101001011111100001101011000101001011101000011011111011100000001111010010101001000010101100111111001100111010110001010100,2.30258512497
01011011111001111000111000010111111000100010101010101110110100000000110101010110000110111000000110110110010000111100110110111110010101010111101001111000000001110110100011111111111100111000111000011000011011101000011110000111111100110011001001010000101011000000001101011010101010111100101011000111111001011101011010100010110100110100000000110000101011100101001111100011111000011101101001011111100011101011000101001010101000011001111111100000001111010010101001000110101100110111001101111110110101010100,2.30258512497
01010001111001111000111000010111111000100010101000101110110100000001110101010110000110111100000110110110010000111100110110111110010101010111101001111001000001111110100010111101111100111000111000011000011011101000011110000111111100110011001001010000101011000000101101011010101011110101101111000111111001011101111010100010110100110100000000110000101011100101001111100011111000011001101001011111100011101011000101001011101000011001111111100000001111010010101001000010101100111111001100111010110101010100,2.30258512497
00111110011110001001101000010101010100010001000000001001001111100001111001010110110100000000110110000011100000010100110010000100001001111011000001100000010010001000000101011010011110101011100111100011001110101010111001100011011110111101000011011100010011101111101101011111110100111110001001010000100101000101110111100011000100010111100100011011111100100000001101110010100100011100100011100000100001011000001100010001110100101001010010101010101101101101111011001111010001111110000111011010111001100111,2.30258512497
00100001111001111010111011010110011000100010111000001010010100010000010111010110010110011100000100010111000011111001111010110000010100000110101011111000000001110010100000011111111100110100100000011010011011101000011110100111111000100001011000010100101011100011001100011110110001110101001111000011010000011101111100001010100100100000000001110010001010100000001111100000101000111100101001010110101001101011101100000011101000011011111111100000011111000100101111000001001100011111001100111010100101010101,1.6778092804
01100001100001111010111001010110011000000110110000001010000100010000011111010110010110011100000110010111000011111001111010111010011100001110101111111000000001110010110000011111111100011100100000011010011011001000011100100111110000100001011000010100101011100010001100011100100001111001001111000011010001011101110100001110100100100001000001110010001010100000011111100100111001111100101001010110101000001011101101000110101000011110111111100000011111000101101111000101001100011011001100111010101101010101,1.20608502674
00111110101110001001101000010111010110011000110001011001010101101001011001010110100100000001110100110010100010000101110010010001100001111011000111100100010010001000000101011000011100101011100111101011101110100011111001110011011110111001000011011100111010101011101001011101111001011010011001010000100101000101100011101110001110010100101000001011011100110000001101110000101001001100100001010001011001001000001010010001110101101001010000111011111001101111111101001111011001111111000100010110010001000111,0.924434104919
00111110101110001001101000010111010100011000010001011001010101101001011001010110100100000000110100110010100010000100110010010001100001111011000101100100010010001000000101011000011100101011100111100011101110100011111001110011011110111101000011011100111010101011101101011101111101011110011001010000100101000101100011101111000110010100101000001011011100100000001101110000100000001100100001010001110001001000001010010001110101101001010000111011101101101111111101001111011001111110000100010110010001000101,0.903064015865
01100001101001111010111011010110011000000010111000001010000100010000011111010110010110011100000100010111000011111001111010111000011100000110101011111000000001110010100000011111111100011100100000011010011011001000001100100111110000100001011000010100101011100010001100011100100001110001001111000011010000011101111100001010100100100000000001110010001010100000001111100100111000111100101001010110101001101011101101000010101000011110111111100000011111000101101111000001001100011011001100111010101101010101,0.671818421364
00010001111001111010111000010101111000100010001000001010010100010000011101010110000110111100000110100111010010111101110110110000010101000110101011111000000001110110100010011101111100110100110000011010011011111000011110100111111000110001011000010100101011000000001101011010100001110101001111000011111000011101111110001010110100100000000000110000001010100100001111100000111000011000101001010110101001101011000100001011101000011011111111100000011111000110101101000010101100111111001100111010100101010100,0.343470369816
