# gen_best_score, gen_best, all_time_best_score, all_time_best, failed, seen, diversity, evaluated
0.9188, 11010001101101101010011101001010000100101001001001101101011110100000001100010011011000101111111010111101001110111110110100011111000100011011110101111000100101111100100001110010110010011011110001111001110111011101101110000010010011010100101111000001110000100000001000011100000010010101010001110110011010011100011011000000011111010011101101110100000111101111001110111100011011111001111100011011000101100110011101001001011001111111001010000010000001101111011000001100110101100101101000011011000111110010, 0.9188, 11010001101101101010011101001010000100101001001001101101011110100000001100010011011000101111111010111101001110111110110100011111000100011011110101111000100101111100100001110010110010011011110001111001110111011101101110000010010011010100101111000001110000100000001000011100000010010101010001110110011010011100011011000000011111010011101101110100000111101111001110111100011011111001111100011011000101100110011101001001011001111111001010000010000001101111011000001100110101100101101000011011000111110010, 0, 0, 1.0, 10
0.926, 11010001101101101010011101011010000100101001001001101101010110100000001101010010011100101111111010111101001110110111110100011111000100110011110001111010100101111100100001110010110010011011110001111001110111011101101110000010010011010100101111011001110000100000001000011100000010010101110001100110001010011100011011001000011111010001101101110100000111101111001110111100011011111001011100011011000101100110011101001011001001111111001000000010000001101011011100001100110101111101101000011011100111110010, 0.926, 11010001101101101010011101011010000100101001001001101101010110100000001101010010011100101111111010111101001110110111110100011111000100110011110001111010100101111100100001110010110010011011110001111001110111011101101110000010010011010100101111011001110000100000001000011100000010010101110001100110001010011100011011001000011111010001101101110100000111101111001110111100011011111001011100011011000101100110011101001011001001111111001000000010000001101011011100001100110101111101101000011011100111110010, 0, 0, 1.0, 10
0.926, 11010001101101101010011101011000000110101001001001101101010110100100000101010010011100101111111010111101001110110111110100011111000100110011010001111010100111111100100001100010110010011011110001111001110011011001100110000010010011010100111111011001110000100000011000011100000010010101110000100110001010011101011011001000011111110001101101110110000111111111001110111100011001111000011100010011000101100110011101001011001001111111001000000110000001101011010100001100110101111101101000011011100111110010, 0.926, 11010001101101101010011101011000000110101001001001101101010110100100000101010010011100101111111010111101001110110111110100011111000100110011010001111010100111111100100001100010110010011011110001111001110011011001100110000010010011010100111111011001110000100000011000011100000010010101110000100110001010011101011011001000011111110001101101110110000111111111001110111100011001111000011100010011000101100110011101001011001001111111001000000110000001101011010100001100110101111101101000011011100111110010, 0, 0, 1.0, 10
0.9248, 11010111101101101010011101011010000100101001001000101101011110100000000100010011011000101111111010111101111110101110110100011111001100011111001101111000100101111000100011110010111010011011110001011001110101011101101110000000010011010100111111000010110000101000011000011100000110000101010001110110010111011100001011000000010111000001101101110100100111101111001110111100011011111000111100011010000100001111011100001001011000111110001010000010000001100111011000001100110101100100101000011011000111110010, 0.926, 11010001101101101010011101011000000110101001001001101101010110100100000101010010011100101111111010111101001110110111110100011111000100110011010001111010100111111100100001100010110010011011110001111001110011011001100110000010010011010100111111011001110000100000011000011100000010010101110000100110001010011101011011001000011111110001101101110110000111111111001110111100011001111000011100010011000101100110011101001011001001111111001000000110000001101011010100001100110101111101101000011011100111110010, 0, 3, 1.0, 7
0.9524, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101111111010101001111110101110110100001111001110011111001100111000100111111000101011111001111010011011110001001000001101011101101110000000010011010100111110000011100000100010001000000100100110010101110001100110101010011100011011001010011111010001101101100100100111101011001100111100011011111001011100011010100101000100011101001011001001111111101000001010000101101001011010001100110001111101101000011011100111110110, 0.9524, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101111111010101001111110101110110100001111001110011111001100111000100111111000101011111001111010011011110001001000001101011101101110000000010011010100111110000011100000100010001000000100100110010101110001100110101010011100011011001010011111010001101101100100100111101011001100111100011011111001011100011010100101000100011101001011001001111111101000001010000101101001011010001100110001111101101000011011100111110110, 0, 0, 1.0, 10
0.954, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101111111010101001111110101110110100001111001110011111001100111000100111111000101011111001111010011011110001001000001101011101101110000000010011010100111110000011100100010000111000011100010000000100000001110110011011011100001010001000010111000011101111110100100111101111001110110101011011111000111100011011000101101111011100001001011010111111001010000010000001100111011000001100110101100101101000001011000111110010, 0.954, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101111111010101001111110101110110100001111001110011111001100111000100111111000101011111001111010011011110001001000001101011101101110000000010011010100111110000011100100010000111000011100010000000100000001110110011011011100001010001000010111000011101111110100100111101111001110110101011011111000111100011011000101101111011100001001011010111111001010000010000001100111011000001100110101100101101000001011000111110010, 0, 0, 1.0, 10
0.956, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101101110010101001111110101110110100001111001100101111001100111000100111111010101011111001111010011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010010010101111000100110001010011101011010001000011110110001101110110110001110111111001010110000110000111000011100010011101101110110011001001011101011101111000000010111000001100111001101001000110101101101101010011011100111110010, 0.956, 11110011101101101010011100111010000100001001000000101101111110100100000100010011011000101101110010101001111110101110110100001111001100101111001100111000100111111010101011111001111010011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010010010101111000100110001010011101011010001000011110110001101110110110001110111111001010110000110000111000011100010011101101110110011001001011101011101111000000010111000001100111001101001000110101101101101010011011100111110010, 0, 1, 1.0, 9
0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 1, 1.0, 9
0.9556, 11110011101101100010011010111011010100011001100000101001111110100101001100010011011000101101111110101001111110101000110010001011001100101111001110111000100111111010101011111001111011011001110001001000001101111101111110000000010000010100111100000011100101100000011001010100010010010111011000100110001010011101011010001000011110110101101110110010011110011111001010110001110100111010011100011011001101110110011001001010111111001111000000010111100010100111001101001000111101101101101010011010101011110011, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 10110011101101100010011010111011010100011001100100001001001010110101001100010011111000101111111110111001111110101000110010001011001100101111001110111000100101111010111011110001111001011001110001001100001101111101111110000000011000010100111100000011100101100000011001010100010110010111011000100100001010011101011010001000011110110101101110010010011110011111001010110001110100111010011100011111001101110110011001001010111111001111000000010111100010100111001101011000111101101101111010011110101011110011, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 1, 0.9, 9
0.9556, 10111011101101100000011010111011010100011001100100001001001010110101001101010011111000101111111110111001111110111000110110000011001100101111001110110000100101111011111011110001111001011001110001001100001101011101111110010000011000000010111100000011100001100000011001010100010110010111011000100100001010011101011010001100011110110101101110010010011110011011001110110001110100111010011100011111001101110110010001001010111111001111000000010111100010100010001101011000111101101101111010011110111111110011, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 11110011100111100011011010111011010000011001100001100011111110110100001100010011011000101101011110101000111110101000110011001011111100101111101110111000100111111010001011111000111011011001010000001010011101110101111110010000010000010100111100000010100101100001011001010100110010010111011000000100001010011101111110000000111110110101101110111010011110011111001010110001110110111011010100010011000101010110111001000010111011011101100000010110100011100111001101001000111101111101101010011010101011110011, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 01110011101011100110111011011011010100011001110000100000010001110111001100010010011100001101111100101000111010101001111010001011101100101111001110111000110111111010100011101001111011011001100001001001001111011101111111001001010001010100111100000001100101100001011001010110110010010111011000011100001010011101111010000000111110110101101110111010011100011111001010110001110111111011010100000011000101010110111001000010111011011101100001010111100011100110001101001001111101111101101010010000101011110011, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 01110001101011100011010010110001011100011000111010110001111100010111001000010011011000101101111110101100011011101000110010001011001100101111011110111000101111111010110011111001111110111001100001001101001111111101111010000010010101010111110100000011100001100000011011010100010110010111111000100100001010011101011010001001111110110101101100100000010110101111011010110000100100110111011100011011001101110110011001011110111111101111000000010001110010100111001001001010110101101000101010011010101011110001, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 11011011101101100010011010111011010100011001100000101001111110100101101100010001011110101101111110100001111110111000111011001011001000111111001110111000100111111000101011111001111010011001101001001000001101111101111010001000010000010100111000000011100001100000011001000110010010011111101000100000001010011101011010011000110110110100101110111010011010001101011010100001010000111010010010001011001111111010010001001010110011001111000000010011100010101111101001001000110101101101101010010010101011110001, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
0.9556, 11110010101111000010011000111001010100001001100100100000111110101101101101010001011000101101101110101001101110111010100011001011001000101111001010111000110111111010101011111001110010011001110100001010001101111101111010000000110000011101111100001011100001100010011001000010010010011111101000100000001010011101011010011000110110110100101110111010011010001001011110100001010000111010010110001011001111111010000001001000110011001111000000010011100010101111101001001000110101101101101010010110100011110001, 0.956, 11110011101101100010011010111011010100011001000000101101111110100100001100010011011000101101111110101001111110101000110100001111001100101111001110111000100111111010101011111001111011011001110001001000001101011101101110000000010001010100111110000011100100100000011000010100010011010101111000110110001010011101011010001000011110110001101110110110011110111110001010110000110000111000011100010011101101110111011001001011101001101111000000010111000001100111001101001000011101101101101010010011100111110010, 0, 0, 1.0, 10
