11100111111110110011011001010110101101111000000011000101010100010000111100011001000100010110010001000110001010100000010011110101001110000011100010111101111010101111111111000111010011011111110111000011011010011101010010010010000000000000010000101111110100110100111110110011100101111001000100011011101000001110110010001100101011111110100000111100110000001100101100101100000111100010000110001000000000011101111100101111100011011010010001100000100001000101010110010001110110100001011010010101010101001011,0.899
11100011111010110011011001010110101101111001000111000101010100010000111100011001000100010010011001000110001010100000010111110101001110000001100010111101111110101111111110000111010011011111110111000011011011011101010010010110000000000000010000101111110100111100111110111011100001111001000100011011101000000010110010001100101011111110100000111100110000001100101100101100000111100010000100001000000000010101111101101111100111011010010001110000100000000101010110010001110110100001011010010101010101001011,0.894
11000111100111101011110010101101011101001101000100110001000110010100011110110111010011111000000010000111001001111001101011001111010001001110110001011011010001011011110001111001101110000011001111011110100110100010111101110001010110011010001010000001001001011010011011010000101010101000001110111100001011011011100011101111110111010001100111000010110110001110011010000111110111011110110100101000111000110101001010101100001000101111110011001001000010111110011011000110000110010110110000000110101101110111,0.568
10110001011101001010001011000110011110110010100000101010110001010101101010110000010010101000100000010001010100100110101010001001111010111000011111001001111101010011010001100110100110011001101111110101100101001010100111010111100000110000000010110001000111001010010000101001000011111111101010011100110110101000101010010111000011000111000110011100110010001010011000111001011011010000101010011010110111010111111000101001110110010001010011000011110111101110100011000011010001101111100010100111001011101101,0.536
00110001000101001000011001100110101000110110000000101111110001010001111010110010000010101000101000111001000001100110101011011011101110010000011111001001110001000100110101101111010110011000101111010111100101001011000101010011110100110000101010110101000111001110010010101001010011111111101110010000100001101101111010000011101010010101101000011100010010000110111000000001010011000110101010011010110101100111111000011010110110011100110011001101111110001010001111000001010001111001100010100000001111000001,0.536
11001001001011010001110110010110000010001000010101011110110000100101010010100010110100101101010011011010111101101100101111001011011001110110110100010110100000100011100011110101101110111110110111101111011101011001000110110110111001011001001001100111010110010101010111101110110100111010011100100101011110100100011111101001000101111100011010000101000100110000101000001010111010011100001010111010111000001101101001101101011110100011010011101110111110010000011111011110101011000110010101001000011101101000,0.478
11000111100111001011110010101101011101001101000100100001000110010100011110110101010111111000000010010111001001111000001011001111010001001100110001011011010001011010110001111000111110000011101111011110100000100011010110010011011110011011001010000010101001011010011011110000001010101010001110111100011011011011100011011011110111010001110111000010110111101110010010000111110111001110110100101000111000110001011010101000001000101111110011000001000011010110011011001110010110010010110000010110101101110111,0.473
11000111100111101011110010101101011101001101000100110001000110010100011110110111010011111000000010000111001001111000001011001111010001001110110001011011010001011011110001111001111110000011001111011110100100100011011100010011011110011011001010000000101001011010011011110000101010101000001110111100001011011011100011111011110111010001110111000010110110001110010010000111110111001110110100101000111000110001001010101000001000101111110011001001000011011110011011000110000110010110110000000110101101110111,0.473
00110001010101001000011011100110111000110110000000101111110001010001111010110000000010101000101000111001000001100110101011011011101110000000011111001001111001000100110101101111010110011000101111010111100101001011000101010011100100010000001010110101000111001110010000101001010011111111101010010000110001101101111010000011001010010111101000011100010010000110111000001001010011000110101010011010110001100111111000001010110110011101010011001101111110101010101111000001010001111011100010100100001111100101,0.451
00110001011101001010011011100110111000110100000000101111110001010101101010110001000010101000101000111001000001100110101011011011101110000000011111001001111001000110010101101111010110011000101111010111100101001011100111010111100100010000001010110101000111001110010000101001010011111111101010010000110101101001111110000011000010010111101000011100010010000010111000001001010111000110101110011010110011100111111000001001110110010101010011001101111110101010101111000001010001111011100010100110001011100101,0.303
11011011101111001011110100011000000100101101010111111111110111110110110010110111010101111000011111010111110101111101101011001111010101100000110101001111100001010010110111111010101010100111100101111111000001100011000010000001011111011111001011101110111000001101011001000000110000100010101010110100110110010000000010000011100110110000111101010111100100111001000000000111110000111101111110101000011100100001111011111010010010100101100111100101001111010000011011001000010000000010010011100011010100110110,0.248
